Product_ID	Sale_Date	Sales_Rep	Region	Sales_Amount	Quantity_Sold	Product_Category	Unit_Cost	Unit_Price	Customer_Type	Discount	Payment_Method	Sales_Channel	Region_and_Sales_Rep
1067	2023-05-08	Charlie	North	2850.73999023438	32	Food	2171.7900390625	2307.63989257813	Returning	0.219999998807907	Bank Transfer	Online	North-Charlie
1018	2023-08-12	Charlie	North	2835.56005859375	9	Electronics	3161.09008789063	3216.419921875	New	0.170000001788139	Bank Transfer	Online	North-Charlie
1025	2023-07-28	David	West	4376.990234375	37	Electronics	1115.02001953125	1174.47998046875	New	0.219999998807907	Credit Card	Online	West-David
1095	2023-04-25	Bob	South	9805.650390625	10	Electronics	3155.96997070313	3263.48999023438	Returning	0.0399999991059303	Credit Card	Online	South-Bob
1054	2023-07-28	David	East	768.280029296875	20	Clothing	4622.14013671875	5122.06982421875	New	0.259999990463257	Cash	Retail	East-David
1058	2023-01-14	Bob	East	5235.14013671875	6	Food	4987.7099609375	4998.77978515625	Returning	0.170000001788139	Cash	Retail	East-Bob
1067	2023-01-09	Charlie	North	1875.7099609375	48	Electronics	210.630004882813	533.580017089844	New	0.0399999991059303	Bank Transfer	Online	North-Charlie
1046	2023-02-09	Charlie	East	9709.7001953125	3	Furniture	1216.16003417969	1295.36999511719	New	0.140000000596046	Cash	Retail	East-Charlie
1024	2023-08-25	David	South	1221.69995117188	42	Electronics	1586.02001953125	2047.13000488281	New	0.25	Cash	Retail	South-David
1032	2023-10-08	Eve	East	4095.64990234375	11	Food	2025.67004394531	2081.55004882813	New	0.270000010728836	Bank Transfer	Online	East-Eve
1047	2023-12-25	David	North	7405.06005859375	43	Electronics	1249.17004394531	1727.15002441406	New	0.0799999982118607	Cash	Retail	North-David
1086	2023-07-20	Bob	North	7075.08984375	17	Food	1057.27001953125	1366.61999511719	New	0.209999993443489	Credit Card	Retail	North-Bob
1023	2023-09-03	David	South	4285.009765625	32	Electronics	4775.0400390625	4785.66015625	New	0.0299999993294477	Cash	Online	South-David
1066	2023-10-05	Alice	South	3530.59008789063	4	Furniture	4596.68017578125	5044.740234375	New	0.00999999977648258	Bank Transfer	Online	South-Alice
1027	2023-08-23	Bob	East	4036.36010742188	4	Electronics	282.609985351563	548.25	New	0.170000001788139	Credit Card	Online	East-Bob
1002	2023-01-04	Bob	East	2716.34008789063	17	Furniture	1727.11999511719	1865.82995605469	New	0.209999993443489	Cash	Online	East-Bob
1090	2023-06-03	Eve	North	2132.80004882813	41	Furniture	2055.48999023438	2441.4599609375	New	0.239999994635582	Credit Card	Online	North-Eve
1017	2023-01-29	Charlie	South	4882.08984375	19	Electronics	1233.11999511719	1697.18994140625	New	0.100000001490116	Credit Card	Online	South-Charlie
1033	2023-04-19	Bob	South	2758.47998046875	5	Furniture	3162.919921875	3409.92993164063	New	0	Cash	Online	South-Bob
1009	2023-04-08	Charlie	South	2945.8701171875	32	Clothing	3219.8798828125	3384.5	Returning	0.140000000596046	Cash	Retail	South-Charlie
1043	2023-08-03	David	East	6601.89013671875	22	Electronics	4260	4656.580078125	New	0	Bank Transfer	Online	East-David
1048	2023-10-20	Alice	South	9688.51953125	6	Electronics	3717.30004882813	4061.3701171875	New	0.0299999993294477	Bank Transfer	Retail	South-Alice
1039	2023-03-16	Eve	North	6076.009765625	35	Furniture	2735.73999023438	3181.22998046875	New	0.100000001490116	Credit Card	Retail	North-Eve
1093	2023-11-22	Charlie	North	862.099975585938	22	Furniture	3285.25	3634.580078125	New	0.129999995231628	Bank Transfer	Online	North-Charlie
1042	2023-05-26	Bob	East	848.280029296875	1	Electronics	1406.23999023438	1535.56994628906	New	0.0799999982118607	Credit Card	Retail	East-Bob
1026	2023-05-08	Charlie	West	9519.08984375	20	Clothing	2985.6298828125	3452.13989257813	New	0.170000001788139	Credit Card	Retail	West-Charlie
1099	2023-12-07	Bob	East	3043.17993164063	22	Furniture	2471.669921875	2533.0400390625	Returning	0.0199999995529652	Bank Transfer	Retail	East-Bob
1050	2023-02-11	Charlie	West	1011.46002197266	48	Furniture	710.059997558594	851.349975585938	Returning	0.0399999991059303	Bank Transfer	Online	West-Charlie
1025	2023-12-22	Bob	South	6030.5400390625	11	Food	1250.58996582031	1515.48999023438	Returning	0.209999993443489	Bank Transfer	Retail	South-Bob
1024	2023-02-10	David	East	6274.1201171875	13	Clothing	1493.88000488281	1781.08996582031	New	0.0399999991059303	Cash	Retail	East-David
1013	2023-02-03	Bob	North	6520.2001953125	42	Clothing	4625.330078125	4642.830078125	New	0.189999997615814	Credit Card	Online	North-Bob
1060	2023-01-17	Bob	South	2747.28002929688	3	Electronics	1190.41003417969	1582.89001464844	New	0.0199999995529652	Credit Card	Retail	South-Bob
1007	2023-06-14	Alice	North	249.600006103516	9	Clothing	1481.76000976563	1668.94995117188	Returning	0.119999997317791	Credit Card	Retail	North-Alice
1057	2023-06-02	Bob	South	9653.650390625	12	Electronics	1878.30004882813	2087.44995117188	New	0.0500000007450581	Bank Transfer	Retail	South-Bob
1036	2023-03-17	Alice	East	2583.84008789063	23	Food	3335.53002929688	3742.1201171875	New	0.0299999993294477	Bank Transfer	Retail	East-Alice
1045	2023-03-28	Eve	West	6792.66015625	14	Clothing	635.280029296875	831.130004882813	Returning	0.170000001788139	Bank Transfer	Retail	West-Eve
1020	2023-04-27	Alice	South	7095.64013671875	33	Furniture	4772.02978515625	4805.169921875	Returning	0.280000001192093	Bank Transfer	Online	South-Alice
1065	2023-12-28	David	West	6139.06982421875	18	Food	4334.580078125	4431.0400390625	New	0.0199999995529652	Bank Transfer	Retail	West-David
1008	2023-12-08	Alice	South	3197.78002929688	49	Electronics	2907.21997070313	3385.61010742188	New	0.129999995231628	Cash	Online	South-Alice
1016	2023-01-27	Eve	North	2783.85009765625	41	Food	3386.48999023438	3430.98999023438	New	0.209999993443489	Bank Transfer	Retail	North-Eve
1014	2023-11-09	David	North	6016.919921875	9	Electronics	132.470001220703	316.390014648438	New	0.140000000596046	Credit Card	Online	North-David
1076	2023-10-14	Charlie	South	8674.349609375	23	Food	1727.78002929688	1984.33996582031	Returning	0.239999994635582	Bank Transfer	Online	South-Charlie
1087	2023-05-14	Charlie	West	9472.66015625	10	Electronics	3988.52001953125	4240.22998046875	New	0.0500000007450581	Credit Card	Online	West-Charlie
1015	2023-08-07	Alice	East	1148.46997070313	19	Clothing	433.540008544922	445.480010986328	New	0.28999999165535	Bank Transfer	Retail	East-Alice
1092	2023-06-17	Alice	East	1632.80004882813	47	Furniture	1447.44995117188	1703.02001953125	Returning	0.119999997317791	Bank Transfer	Retail	East-Alice
1098	2023-04-08	Eve	North	9452.8896484375	5	Electronics	2947.21997070313	3145.27001953125	New	0.100000001490116	Credit Card	Retail	North-Eve
1066	2023-09-25	Eve	East	7391.7001953125	47	Food	1319.23999023438	1805.56005859375	New	0.259999990463257	Credit Card	Retail	East-Eve
1032	2023-08-25	Bob	North	8841.6396484375	23	Electronics	4673.18994140625	4761.18017578125	Returning	0.170000001788139	Credit Card	Retail	North-Bob
1087	2023-11-05	Eve	East	2106.06005859375	30	Electronics	698.739990234375	882.280029296875	Returning	0.150000005960464	Credit Card	Online	East-Eve
1063	2023-06-22	Bob	South	5917.10009765625	25	Electronics	3997.10009765625	4212.64990234375	New	0.219999998807907	Cash	Online	South-Bob
1086	2023-07-09	David	North	7041.27978515625	28	Food	2564.35009765625	2765.7900390625	Returning	0.170000001788139	Credit Card	Online	North-David
1051	2023-05-02	Alice	North	6833.10986328125	34	Furniture	3764.13989257813	4100.39990234375	Returning	0.0500000007450581	Bank Transfer	Retail	North-Alice
1025	2023-02-15	David	South	4140.7001953125	45	Clothing	1588.0400390625	1703.64001464844	New	0.200000002980232	Bank Transfer	Retail	South-David
1058	2023-03-05	Eve	North	252.410003662109	48	Furniture	2596.71997070313	2715.05004882813	Returning	0.0399999991059303	Cash	Online	North-Eve
1063	2023-05-10	David	East	5870.97021484375	47	Electronics	4291.330078125	4658.64013671875	New	0.239999994635582	Credit Card	Retail	East-David
1062	2023-11-06	David	East	2605.7099609375	25	Food	2361.05004882813	2616.18994140625	New	0.300000011920929	Bank Transfer	Retail	East-David
1022	2023-12-29	David	North	4557.52001953125	10	Furniture	1830.60998535156	2044.0400390625	New	0.109999999403954	Cash	Online	North-David
1058	2023-07-12	Eve	East	9580.0498046875	14	Electronics	2703.96997070313	2796.8798828125	New	0.129999995231628	Bank Transfer	Online	East-Eve
1058	2023-11-03	David	West	4050.44995117188	42	Clothing	3600.94995117188	3702.84008789063	Returning	0.00999999977648258	Cash	Retail	West-David
1086	2023-06-30	Bob	North	8414.0400390625	46	Clothing	2245.63989257813	2260.81005859375	New	0	Cash	Retail	North-Bob
1049	2023-10-19	Eve	South	1966.55004882813	30	Clothing	4697.43994140625	4752.240234375	New	0.280000001192093	Credit Card	Online	South-Eve
1052	2023-10-09	David	West	6757.35986328125	41	Electronics	1509.97998046875	1792.82995605469	New	0.0399999991059303	Cash	Retail	West-David
1042	2023-01-29	Eve	North	9772.3701171875	25	Food	2403.5400390625	2850.56005859375	New	0.129999995231628	Bank Transfer	Online	North-Eve
1070	2023-05-29	Charlie	South	1108.73999023438	14	Furniture	3796.7900390625	3947.5	Returning	0.239999994635582	Bank Transfer	Online	South-Charlie
1015	2023-09-24	Bob	East	182.369995117188	35	Clothing	3461.14990234375	3631.75	Returning	0.270000010728836	Credit Card	Online	East-Bob
1054	2023-10-23	David	South	4392.47021484375	48	Electronics	4325.02001953125	4391.669921875	Returning	0.159999996423721	Credit Card	Retail	South-David
1060	2023-01-11	Charlie	West	1016.98999023438	34	Electronics	4984.2099609375	5184.64013671875	New	0.170000001788139	Cash	Online	West-Charlie
1097	2023-06-13	Charlie	East	7509.009765625	10	Furniture	2162.94995117188	2191.18994140625	Returning	0.200000002980232	Credit Card	Online	East-Charlie
1008	2023-04-23	Eve	North	9154.0302734375	35	Clothing	600.200012207031	1059.81994628906	Returning	0.28999999165535	Bank Transfer	Retail	North-Eve
1053	2023-07-06	Charlie	East	4396.81005859375	11	Electronics	200.559997558594	540.380004882813	New	0.180000007152557	Bank Transfer	Online	East-Charlie
1060	2023-10-22	Bob	North	2661.25	11	Furniture	3648.0400390625	4143.509765625	Returning	0.170000001788139	Credit Card	Retail	North-Bob
1005	2023-08-20	Bob	North	4400.58984375	21	Food	4376.3701171875	4818.9501953125	New	0	Credit Card	Retail	North-Bob
1068	2023-08-15	Alice	South	7262.1298828125	21	Food	1142.53002929688	1384.30004882813	Returning	0.0199999995529652	Credit Card	Retail	South-Alice
1006	2023-11-06	Bob	South	189.639999389648	22	Food	834.320007324219	1098.96997070313	Returning	0.170000001788139	Cash	Online	South-Bob
1096	2023-04-08	Charlie	South	5935.58984375	45	Clothing	357.920013427734	461.299987792969	Returning	0.280000001192093	Cash	Online	South-Charlie
1094	2023-02-24	Bob	West	6171.58984375	7	Furniture	4122.3798828125	4358.77978515625	Returning	0.259999990463257	Bank Transfer	Retail	West-Bob
1047	2023-04-21	Eve	West	6413.10986328125	17	Furniture	1591.33996582031	2043.81994628906	New	0.28999999165535	Cash	Retail	West-Eve
1099	2023-06-01	Alice	South	2496.02001953125	2	Electronics	2038.40002441406	2073.32006835938	New	0.159999996423721	Cash	Retail	South-Alice
1055	2023-09-03	Charlie	West	7169.1201171875	12	Electronics	2538.61010742188	2971.75	Returning	0.239999994635582	Cash	Online	West-Charlie
1040	2023-03-10	Alice	East	1004.78002929688	42	Electronics	4205.2900390625	4382.35009765625	New	0.25	Cash	Retail	East-Alice
1052	2023-11-08	Charlie	East	2072.78002929688	18	Furniture	3271.6201171875	3722.3798828125	Returning	0.189999997615814	Bank Transfer	Retail	East-Charlie
1016	2023-10-16	Eve	West	8786.9501953125	11	Electronics	3094.57006835938	3565.60009765625	Returning	0.100000001490116	Credit Card	Retail	West-Eve
1013	2023-09-07	Alice	West	7413.35986328125	16	Furniture	919.580017089844	1258.30004882813	Returning	0.140000000596046	Bank Transfer	Online	West-Alice
1030	2023-02-05	David	East	236.080001831055	49	Furniture	2590.2900390625	2925.86010742188	Returning	0.259999990463257	Cash	Retail	East-David
1019	2023-08-27	Charlie	North	2558.919921875	18	Food	3591.13989257813	3822.98999023438	Returning	0.0900000035762787	Credit Card	Online	North-Charlie
1017	2023-05-28	David	East	2222.6201171875	35	Electronics	4867.64013671875	5287.0498046875	Returning	0.280000001192093	Credit Card	Online	East-David
1063	2023-08-15	Alice	East	2780.97998046875	26	Food	1046.9599609375	1528.15002441406	New	0.0700000002980232	Credit Card	Retail	East-Alice
1019	2023-09-01	David	West	2550.84008789063	16	Clothing	97.2399978637695	487.029998779297	New	0.219999998807907	Bank Transfer	Retail	West-David
1092	2023-12-03	David	East	719.010009765625	6	Clothing	422.739990234375	737.489990234375	Returning	0.189999997615814	Credit Card	Retail	East-David
1058	2023-12-31	Alice	West	4643.509765625	44	Clothing	1910.46997070313	2217.80004882813	New	0.219999998807907	Bank Transfer	Online	West-Alice
1055	2023-07-20	Eve	West	7354.06005859375	43	Furniture	4111.7001953125	4537.93994140625	Returning	0.129999995231628	Bank Transfer	Online	West-Eve
1090	2023-06-03	David	South	6106.64013671875	47	Furniture	85.3499984741211	360.540008544922	New	0.280000001192093	Cash	Online	South-David
1090	2023-03-14	David	East	6761.43017578125	47	Furniture	2310.82006835938	2714.7099609375	New	0.189999997615814	Cash	Retail	East-David
1062	2023-07-20	Eve	North	903.380004882813	48	Electronics	1679.68994140625	1939.0400390625	New	0.0900000035762787	Credit Card	Online	North-Eve
1023	2023-10-23	David	South	9519.759765625	42	Food	309.779998779297	350.380004882813	Returning	0.189999997615814	Credit Card	Retail	South-David
1009	2023-01-17	David	West	8401.0703125	12	Furniture	2278.669921875	2476.80004882813	New	0.0900000035762787	Cash	Retail	West-David
1012	2023-05-09	David	West	8070.39013671875	13	Food	1311.01000976563	1538.7900390625	Returning	0.0900000035762787	Bank Transfer	Retail	West-David
1001	2023-08-05	Bob	North	8247.5400390625	4	Food	1791.82995605469	1871.21997070313	Returning	0.119999997317791	Bank Transfer	Online	North-Bob
1058	2023-03-02	Eve	West	9333.830078125	39	Food	3542.80004882813	3603.02001953125	Returning	0.259999990463257	Cash	Online	West-Eve
1001	2023-04-14	David	East	5488.10986328125	2	Electronics	2631.67993164063	2904.06005859375	New	0.150000005960464	Bank Transfer	Online	East-David
1034	2023-02-11	Eve	South	2082.7900390625	26	Electronics	667	718.719970703125	New	0.200000002980232	Cash	Retail	South-Eve
1096	2023-01-25	Charlie	West	6206.16015625	27	Clothing	4809	4967.43994140625	New	0.119999997317791	Cash	Online	West-Charlie
1048	2023-02-08	Charlie	West	7454.52978515625	27	Clothing	3197.76000976563	3572.61010742188	Returning	0.0799999982118607	Credit Card	Online	West-Charlie
1089	2023-10-18	David	North	7405.3798828125	15	Food	3841.05004882813	4323.6201171875	Returning	0.28999999165535	Credit Card	Retail	North-David
1001	2023-05-11	Eve	East	5262.35009765625	8	Clothing	442.109985351563	803.869995117188	New	0.180000007152557	Cash	Retail	East-Eve
1016	2023-08-17	Eve	West	777.739990234375	7	Food	282.940002441406	779.330017089844	Returning	0.280000001192093	Credit Card	Online	West-Eve
1061	2023-04-18	Eve	North	3774.02001953125	47	Electronics	146.270004272461	498.459991455078	New	0.0599999986588955	Cash	Retail	North-Eve
1064	2023-06-21	Bob	West	9215.58984375	46	Electronics	984.530029296875	1138.48999023438	New	0.0399999991059303	Bank Transfer	Online	West-Bob
1063	2023-04-12	Charlie	North	5886.0400390625	40	Electronics	2101.32006835938	2440.6298828125	New	0.259999990463257	Bank Transfer	Retail	North-Charlie
1069	2023-12-20	Eve	North	5429.490234375	12	Furniture	4682.33984375	5036.39990234375	New	0.200000002980232	Bank Transfer	Retail	North-Eve
1022	2023-01-12	Eve	East	2761.64990234375	13	Food	2312.44995117188	2504.60009765625	Returning	0.0599999986588955	Bank Transfer	Online	East-Eve
1093	2023-10-02	Bob	West	3747.63989257813	43	Electronics	1486.76000976563	1505.43994140625	New	0.0799999982118607	Cash	Retail	West-Bob
1067	2023-04-11	Bob	East	8963.9296875	17	Food	2831.580078125	3186.14990234375	New	0.239999994635582	Bank Transfer	Retail	East-Bob
1076	2023-02-13	Eve	North	6697.97998046875	17	Clothing	604.080017089844	624.710021972656	New	0.140000000596046	Bank Transfer	Retail	North-Eve
1026	2023-11-01	Alice	South	7895.1298828125	36	Clothing	3067.05004882813	3386.330078125	New	0.200000002980232	Bank Transfer	Online	South-Alice
1016	2023-01-17	Eve	West	4598.02001953125	21	Electronics	2863.73999023438	2953.90991210938	New	0.100000001490116	Bank Transfer	Retail	West-Eve
1051	2023-11-26	Eve	South	6339.4501953125	8	Food	3970.3701171875	4257.52001953125	New	0.109999999403954	Cash	Retail	South-Eve
1086	2023-02-26	Bob	West	2559	5	Electronics	4934.10009765625	5191.02001953125	New	0.300000011920929	Bank Transfer	Online	West-Bob
1057	2023-11-07	Bob	East	7084.06005859375	26	Clothing	1291.81994628906	1308.43994140625	Returning	0.0700000002980232	Credit Card	Online	East-Bob
1029	2023-10-30	Eve	East	4333.25	16	Electronics	2572.80004882813	2760.60009765625	Returning	0.150000005960464	Credit Card	Retail	East-Eve
1078	2023-01-12	Eve	East	4481.2001953125	36	Food	4548.8798828125	4853.41015625	Returning	0.25	Credit Card	Retail	East-Eve
1092	2023-11-14	Eve	East	6528.2900390625	28	Clothing	3936.68994140625	4362.509765625	Returning	0.0700000002980232	Credit Card	Retail	East-Eve
1069	2023-03-21	Bob	East	9369.1796875	29	Furniture	2462.65991210938	2908.09008789063	New	0.119999997317791	Credit Card	Online	East-Bob
1047	2023-08-04	Eve	South	733.659973144531	47	Clothing	4729.58984375	4976.68017578125	Returning	0.180000007152557	Credit Card	Retail	South-Eve
1094	2023-12-05	Eve	East	8264.9599609375	12	Furniture	333.320007324219	700.25	Returning	0.140000000596046	Cash	Online	East-Eve
1062	2023-09-21	David	North	2994.59008789063	37	Electronics	4658.43994140625	4823.5	Returning	0.140000000596046	Credit Card	Online	North-David
1069	2023-05-29	Alice	North	4494.7998046875	30	Electronics	300.010009765625	477.679992675781	New	0.109999999403954	Bank Transfer	Retail	North-Alice
1076	2023-03-22	Charlie	South	316.940002441406	23	Food	2759.15991210938	2864.44995117188	Returning	0.180000007152557	Credit Card	Retail	South-Charlie
1016	2023-08-03	Alice	West	3080.36010742188	16	Furniture	4457.68017578125	4743.02978515625	Returning	0.189999997615814	Cash	Online	West-Alice
1090	2023-07-17	David	North	5076.0498046875	14	Electronics	1350.46997070313	1514.60998535156	New	0.200000002980232	Credit Card	Retail	North-David
1090	2023-07-19	Charlie	West	656.140014648438	10	Furniture	2387.6298828125	2438.96997070313	Returning	0.0199999995529652	Bank Transfer	Retail	West-Charlie
1048	2023-01-25	Eve	South	4961.85009765625	7	Electronics	1655.43005371094	2001.07995605469	New	0.189999997615814	Bank Transfer	Online	South-Eve
1085	2023-03-30	David	West	9278.400390625	45	Clothing	4763.10986328125	5119.91015625	Returning	0.28999999165535	Cash	Retail	West-David
1039	2023-09-25	Eve	West	1143.39001464844	37	Electronics	4127.0498046875	4313.4501953125	New	0.159999996423721	Cash	Online	West-Eve
1100	2023-05-23	Bob	West	7667.9599609375	29	Food	3559.56005859375	3607.14990234375	Returning	0.209999993443489	Cash	Retail	West-Bob
1033	2023-02-28	David	West	4155.740234375	3	Clothing	2958.75	3177.63989257813	Returning	0.170000001788139	Cash	Online	West-David
1094	2023-12-31	Bob	South	6586.22021484375	15	Food	4111.93017578125	4338.669921875	Returning	0.259999990463257	Credit Card	Online	South-Bob
1023	2023-01-26	David	North	2676.34008789063	36	Clothing	1991.71997070313	2329.3701171875	New	0.280000001192093	Credit Card	Retail	North-David
1010	2023-02-16	David	East	1678.96997070313	47	Furniture	2265.3798828125	2429.92993164063	Returning	0.0599999986588955	Bank Transfer	Online	East-David
1069	2023-10-15	Bob	West	1688.57995605469	46	Food	3663.51000976563	4007.97998046875	New	0.129999995231628	Cash	Online	West-Bob
1100	2023-09-23	Charlie	North	797.869995117188	19	Electronics	1820.89001464844	2257.919921875	New	0.119999997317791	Cash	Retail	North-Charlie
1034	2023-01-16	Alice	North	1937.90002441406	13	Furniture	366.309997558594	492.679992675781	New	0.119999997317791	Credit Card	Retail	North-Alice
1052	2023-07-18	Eve	South	6675.77001953125	42	Electronics	417.959991455078	907.630004882813	New	0.0399999991059303	Cash	Retail	South-Eve
1095	2023-10-09	David	North	8828.740234375	21	Clothing	621.049987792969	820.369995117188	Returning	0.239999994635582	Bank Transfer	Online	North-David
1010	2023-03-27	Eve	South	8159.83984375	37	Clothing	4354.919921875	4495.8798828125	Returning	0.00999999977648258	Bank Transfer	Online	South-Eve
1019	2023-09-07	Bob	West	6882.830078125	27	Electronics	2387.52001953125	2604.06005859375	Returning	0.159999996423721	Cash	Online	West-Bob
1058	2023-09-27	Eve	West	1193.28002929688	29	Electronics	3578.77001953125	3635.02001953125	New	0.200000002980232	Bank Transfer	Retail	West-Eve
1096	2023-12-01	Bob	East	2962.9599609375	20	Furniture	1994.90002441406	2066.5	Returning	0.0599999986588955	Bank Transfer	Online	East-Bob
1001	2023-04-27	Eve	East	3167.09008789063	25	Electronics	1330.61999511719	1543.68994140625	New	0.270000010728836	Credit Card	Online	East-Eve
1069	2023-01-07	Alice	East	2574.57006835938	6	Food	1768.59997558594	2152.19995117188	New	0.25	Bank Transfer	Retail	East-Alice
1004	2023-05-17	Alice	North	5198.56005859375	36	Food	3981.19995117188	4432.35009765625	New	0.140000000596046	Cash	Online	North-Alice
1016	2023-06-25	Alice	West	5401.97998046875	2	Electronics	3144.82006835938	3480.580078125	Returning	0.119999997317791	Cash	Retail	West-Alice
1024	2023-11-24	Alice	South	3633.169921875	22	Food	4691.31982421875	4752.8798828125	Returning	0.0700000002980232	Bank Transfer	Retail	South-Alice
1080	2023-11-11	Alice	East	3602.51000976563	32	Electronics	3414.5400390625	3753.830078125	New	0.219999998807907	Cash	Retail	East-Alice
1002	2023-08-03	Alice	South	8302.7001953125	16	Furniture	2872.39990234375	3193.76000976563	Returning	0.0399999991059303	Credit Card	Online	South-Alice
1092	2023-03-23	Bob	South	7914	18	Food	3070.46997070313	3475.2900390625	Returning	0.200000002980232	Bank Transfer	Online	South-Bob
1032	2023-08-11	David	East	3147.17993164063	5	Food	4714.740234375	5129.10986328125	New	0.25	Bank Transfer	Online	East-David
1091	2023-04-13	Eve	West	9146.509765625	36	Electronics	3951.59008789063	4387.009765625	New	0.0700000002980232	Bank Transfer	Retail	West-Eve
1084	2023-09-30	Alice	East	9532.8701171875	30	Food	169	381.920013427734	Returning	0.259999990463257	Cash	Retail	East-Alice
1024	2023-01-14	Bob	South	3334.75	45	Clothing	2693.98999023438	3045.93994140625	New	0.00999999977648258	Cash	Retail	South-Bob
1012	2023-06-08	Bob	East	3608.81005859375	19	Furniture	3457.28002929688	3598.71997070313	New	0.270000010728836	Bank Transfer	Online	East-Bob
1050	2023-06-01	Bob	South	5105.77978515625	23	Furniture	3756.06005859375	4255.72998046875	Returning	0.0399999991059303	Cash	Online	South-Bob
1035	2023-04-18	David	South	9417.099609375	34	Food	1105.05004882813	1200.9599609375	Returning	0.189999997615814	Cash	Online	South-David
1033	2023-07-07	Eve	East	8775.5595703125	13	Food	4342.52978515625	4357.490234375	New	0.0799999982118607	Bank Transfer	Online	East-Eve
1033	2023-10-28	David	North	1115.42004394531	43	Clothing	4781.419921875	4864.33984375	Returning	0.25	Bank Transfer	Online	North-David
1061	2023-04-08	Charlie	East	3988.03002929688	29	Clothing	1221.73999023438	1611.92004394531	New	0.150000005960464	Cash	Retail	East-Charlie
1051	2023-05-11	Bob	North	5578.3701171875	36	Food	4418.9501953125	4647.8701171875	New	0.0399999991059303	Bank Transfer	Online	North-Bob
1043	2023-10-20	Charlie	South	5081.009765625	22	Food	530.039978027344	759.320007324219	Returning	0.170000001788139	Bank Transfer	Retail	South-Charlie
1012	2023-06-20	Alice	South	2019.23999023438	47	Clothing	325.75	803.710021972656	New	0.119999997317791	Bank Transfer	Retail	South-Alice
1067	2023-07-02	Alice	North	8602.2900390625	36	Electronics	689.659973144531	1150.28002929688	New	0.200000002980232	Bank Transfer	Online	North-Alice
1065	2023-12-30	David	South	6801.7099609375	9	Clothing	335.820007324219	498.309997558594	New	0.259999990463257	Cash	Retail	South-David
1033	2023-02-08	Eve	North	8395.2900390625	39	Electronics	4232.81005859375	4345.25	Returning	0.119999997317791	Bank Transfer	Online	North-Eve
1040	2023-01-15	Charlie	North	8601.76953125	19	Furniture	342.299987792969	768.059997558594	Returning	0.0900000035762787	Credit Card	Online	North-Charlie
1074	2023-01-04	Eve	South	7508.72021484375	38	Furniture	1394.73999023438	1848.68994140625	Returning	0	Bank Transfer	Retail	South-Eve
1043	2023-12-15	David	West	4448.18017578125	6	Clothing	563.590026855469	838.969970703125	New	0.170000001788139	Credit Card	Online	West-David
1044	2023-07-29	Alice	North	6144.41015625	47	Electronics	1512.33996582031	1830.76000976563	New	0.119999997317791	Bank Transfer	Online	North-Alice
1029	2023-06-10	Eve	East	1687.61999511719	15	Clothing	498.269989013672	634.159973144531	Returning	0.109999999403954	Credit Card	Retail	East-Eve
1013	2023-01-16	Eve	East	6769.08984375	20	Clothing	3356.6201171875	3759.01000976563	Returning	0.0500000007450581	Credit Card	Retail	East-Eve
1012	2023-04-18	Alice	South	1874.60998535156	9	Electronics	709.969970703125	1029.7099609375	Returning	0.129999995231628	Bank Transfer	Retail	South-Alice
1095	2023-11-07	Charlie	West	6970.10009765625	32	Clothing	4266.64013671875	4523.35986328125	New	0.300000011920929	Bank Transfer	Retail	West-Charlie
1046	2023-08-15	Alice	South	2373.02001953125	4	Furniture	4095.10009765625	4134.5498046875	Returning	0.0900000035762787	Bank Transfer	Retail	South-Alice
1002	2023-06-19	Eve	West	1263.76000976563	18	Food	117.629997253418	576.440002441406	New	0.180000007152557	Credit Card	Retail	West-Eve
1035	2023-02-03	Charlie	North	1736.31994628906	5	Food	4483.85009765625	4795.419921875	Returning	0.230000004172325	Cash	Online	North-Charlie
1087	2023-09-08	Charlie	North	119.720001220703	20	Clothing	193.270004272461	297.690002441406	New	0.219999998807907	Cash	Online	North-Charlie
1081	2023-09-04	Alice	North	7215.52001953125	23	Electronics	1236.25	1543.38000488281	New	0.100000001490116	Bank Transfer	Online	North-Alice
1090	2023-09-26	Eve	North	7350.77001953125	11	Electronics	210.330001831055	552.289978027344	Returning	0.180000007152557	Cash	Retail	North-Eve
1008	2023-05-21	David	East	5197.83984375	37	Furniture	1712.43005371094	1980.06005859375	New	0.259999990463257	Cash	Online	East-David
1093	2023-10-01	Eve	East	1697.48999023438	22	Electronics	2593.63989257813	2955.51000976563	Returning	0	Bank Transfer	Retail	East-Eve
1026	2023-04-06	Bob	South	927.190002441406	4	Electronics	3993.38989257813	4288.2998046875	New	0.129999995231628	Credit Card	Online	South-Bob
1074	2023-08-15	David	West	289.380004882813	29	Furniture	1723.01000976563	2197.419921875	New	0.0700000002980232	Bank Transfer	Retail	West-David
1090	2023-02-08	Charlie	North	1740.91003417969	44	Clothing	3542.17993164063	3578.48999023438	Returning	0.119999997317791	Cash	Online	North-Charlie
1034	2023-10-29	David	North	8919.4697265625	34	Food	978.150024414063	1040.2099609375	New	0.119999997317791	Credit Card	Retail	North-David
1007	2023-01-29	Charlie	West	2491.2099609375	13	Furniture	3765.4599609375	3860.56005859375	Returning	0.219999998807907	Cash	Retail	West-Charlie
1068	2023-11-14	Charlie	West	3607.2900390625	42	Clothing	1218.18005371094	1566.35998535156	Returning	0.0299999993294477	Credit Card	Retail	West-Charlie
1058	2023-09-02	David	South	1142.92004394531	9	Furniture	760.549987792969	1086.89001464844	Returning	0.150000005960464	Cash	Retail	South-David
